fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distancia_km,ano,mes,dia_semana,hora,eh_aeroporto
9.3,-73.987011,40.776157,-73.994649,40.75044,1,2.931060610549602,2009,8,4,17,0
15.0,-73.97685,40.764368,-73.911379,40.747178,1,5.83649835637229,2012,12,0,23,0
6.5,-73.970823,40.798273,-73.955982,40.787948,1,1.6967604122557916,2012,4,3,13,0
5.0,-73.97303,40.752042,-73.977175,40.745387,5,0.8182441501100243,2013,5,1,0,0
13.5,-73.973317,40.750867,-73.991122,40.747067,1,1.5582523457759838,2013,6,1,16,0
6.5,-73.983035,40.744606,-73.975354,40.761604,1,1.9977614043891387,2009,8,1,9,0
5.7,-73.970607,40.763045,-73.95798,40.776922,1,1.8739566546424533,2009,2,2,17,0
34.25,-73.862659,40.769994,-73.986561,40.74296,2,10.860468795962401,2009,3,1,10,1
4.5,-73.984958,40.670825,-73.98461,40.664137,1,0.7442506503722222,2013,7,2,19,0
7.7,-73.975358,40.777341,-73.953388,40.788407,1,2.2216603519112983,2011,8,3,11,0
39.33,-73.98331,40.76596,-73.865664,40.770846,2,9.92233250925557,2013,12,0,5,1
5.7,-73.971488,40.754987,-73.980705,40.746197,1,1.2482501424122818,2011,8,3,12,0
7.7,-73.981137,40.740717,-73.979165,40.765022,1,2.7076926416057137,2009,1,5,6,0
10.0,-73.98679,40.761328,-73.961224,40.760216,1,2.1568112790001175,2012,12,1,20,0
6.9,-73.992077,40.729163,-73.97976,40.74491,1,2.0354083847706663,2009,4,4,22,0
45.0,-73.959275,40.759352,-73.78991,40.646942,1,18.97539168390777,2011,10,6,17,1
7.3,-73.990793,40.750895,-73.974758,40.741923,5,1.6792856524009698,2009,6,1,7,0
4.5,-73.956615,40.767603,-73.965367,40.769688,2,0.7726426406469338,2014,1,5,17,0
18.5,-73.971212,40.76246,-74.005497,40.709082,1,6.60099215590986,2012,9,5,3,0
8.9,-73.988975,40.748182,-74.00151,40.724912,2,2.7947443223750907,2012,3,4,17,0
4.9,-74.00435,40.751103,-74.004582,40.752137,2,0.11662457347279662,2009,10,3,1,0
19.3,-73.995176,40.750516,-73.971411,40.680955,1,7.989952258612727,2011,5,4,0,0
6.5,-73.987447,40.733067,-74.002172,40.740632,1,1.4989294210118413,2014,8,0,17,0
6.5,-73.9850769,40.73244858,-73.99611664,40.73833847,2,1.1375988822010292,2015,4,2,10,0
10.5,-73.982832,40.770589,-73.980315,40.754798,1,1.7686291334721211,2012,12,2,7,0
16.0,-73.962799,40.711994,-73.983766,40.679293,1,4.043071033080517,2013,8,5,21,0
13.3,-73.99276,40.753425,-73.953695,40.799692,1,6.106370041411172,2009,4,5,4,0
15.5,-73.973638,40.757932,-73.997785,40.724342,1,4.253127094031595,2014,3,0,12,0
11.7,-73.996488,40.715461,-73.962013,40.675299,4,5.328322363392867,2011,9,6,5,0
11.7,-73.86279,40.768853,-73.910578,40.781952,2,4.279494526890074,2010,9,2,17,1
6.1,-73.96678,40.757327,-73.982874,40.739181,1,2.43091565174668,2011,11,6,16,0
15.0,-73.977737,40.78684,-74.00841,40.736417,1,6.173309999701354,2013,1,6,19,0
12.5,-73.99692,40.72064,-73.98808,40.74819,1,3.1526686499520546,2014,10,5,22,0
3.5,-73.97252,40.753437,-73.968294,40.760745,1,0.8871521611754198,2014,3,3,6,0
6.1,-73.987862,40.738565,-73.999763,40.72195,1,2.10211587675584,2011,2,5,11,0
4.5,-73.965141,40.791169,-73.970858,40.795761,1,0.7016698700742616,2013,2,6,11,0
12.5,-74.00157,40.746642,-73.983258,40.775935,1,3.6039193130039298,2013,9,2,9,0
35.7,-73.786907,40.640095,-73.926152,40.752918,2,17.181128361872776,2010,2,6,13,1
8.5,-73.974902,40.763257,-73.989848,40.752,5,1.775261526382531,2012,4,5,19,0
8.5,-73.948065,40.71932,-73.981378,40.725583,1,2.89245131971456,2011,8,0,17,0
4.0,-73.979315,40.776897,-73.986242,40.780575,1,0.7123572549245488,2014,4,4,23,0
3.3,-73.996055,40.725228,-73.994737,40.719624,1,0.632957880477363,2012,2,3,2,0
15.7,-73.977711,40.751507,-74.010709,40.709197,1,5.464879118140518,2011,10,3,17,0
8.9,-73.962483,40.773237,-73.982075,40.779066,1,1.7724877472027616,2009,4,2,11,0
4.5,-73.95896,40.759771,-73.968562,40.757476,1,0.8480492200983404,2011,12,1,13,0
29.3,-73.93961,40.841325,-73.91253,40.76911,1,8.347152480053223,2013,2,6,20,0
5.7,-73.98522,40.723707,-73.99152,40.735177,2,1.3814745152438495,2009,12,2,22,0
10.5,-73.971685,40.762707,-73.995203,40.759983,1,2.0037820640629116,2013,1,4,19,0
10.0,-73.98944855,40.73759079,-73.97264862,40.75937271,1,2.8051924619691526,2015,5,1,14,0
9.3,-73.994087,40.751154,-73.982028,40.758136,4,1.2784689003918648,2010,7,3,8,0
7.3,-73.98158,40.763143,-74.000254,40.759134,3,1.6347397317311803,2009,9,1,8,0
8.0,-74.015043,40.714613,-74.007943,40.705562,1,1.1709087840516639,2014,10,0,22,0
10.5,-73.973467,40.757442,-73.997367,40.724577,2,4.17242859769666,2014,7,6,17,0
10.9,-74.007169,40.713268,-73.986911,40.725255,1,2.165958086997421,2010,7,5,16,0
4.0,-73.989765,40.75674,-73.9832,40.761088,1,0.7345038948157345,2013,5,2,5,0
5.3,-73.968733,40.786187,-73.980648,40.774107,1,1.6765310625386098,2010,12,6,12,0
11.0,-73.990382,40.756108,-73.988758,40.739479,3,1.854114448349347,2013,3,3,20,0
8.5,-73.966798,40.804314,-73.982236,40.775824,1,3.4241809145655444,2012,8,4,19,0
7.7,-74.005559,40.745773,-73.976892,40.736789,2,2.61359891915714,2011,4,3,14,0
5.0,-73.97785,40.726059,-73.979853,40.727001,1,0.1986471806799056,2009,1,1,0,0
6.9,-73.955365,40.76489,-73.957835,40.767198,1,0.3303539241347845,2009,10,1,8,0
8.5,-73.985763,40.767742,-73.97381,40.753972,1,1.8324650738434272,2011,7,2,8,0
49.8,-73.789747,40.648142,-73.985225,40.744325,1,19.646116420033252,2011,4,0,7,1
6.9,-73.969563,40.790342,-73.99117,40.760643,2,3.7704094116177456,2011,5,4,4,0
10.0,-73.97529,40.762167,-73.978365,40.750115,2,1.3649209144351022,2013,12,6,19,0
8.1,-73.978615,40.753807,-73.96386,40.771023,1,2.2823115656337984,2011,12,3,17,0
7.7,-73.991653,40.684999,-73.968497,40.674008,2,2.303593774365569,2011,10,4,20,0
6.5,-73.974151,40.747188,-73.99212,40.738022,2,1.8249589950108653,2009,3,6,11,0
13.5,-73.99364,40.7525,-73.98147,40.7558,1,1.088800965197342,2014,6,5,12,0
8.5,-74.001552,40.746532,-73.977492,40.76431,1,2.8310567355004377,2012,1,3,15,0
6.9,-73.961988,40.773478,-73.967392,40.787932,1,1.6703776469982805,2009,6,1,15,0
43.0,-73.87081909,40.77368164,-73.97480774,40.63471985,1,17.765078231880835,2015,5,0,16,1
6.5,-73.981443,40.741223,-73.97009,40.756593,1,1.9584525240700241,2012,1,1,8,0
15.7,-73.996386,40.748545,-74.010177,40.719637,2,3.4180036009582375,2009,8,6,1,0
6.9,-73.979605,40.735331,-73.965554,40.754758,1,2.4632413657055676,2012,7,1,11,0
13.5,-73.99002838,40.73450851,-73.96251678,40.77288437,1,4.855845579216162,2015,2,3,22,0
7.0,-73.96212,40.776277,-73.979177,40.783587,5,1.6502552804685326,2013,10,5,14,0
4.9,-73.977352,40.760313,-73.959138,40.759398,1,1.53744249110269,2009,10,5,6,0
3.0,-73.988257,40.737727,-73.986637,40.739952,5,0.2825595475153629,2014,8,1,17,0
2.9,-73.92217,40.818883,-73.923458,40.816345,1,0.30231083198706904,2009,3,6,13,0
13.0,-73.949565,40.77688,-73.953507,40.806867,5,3.3508753948328223,2013,7,4,4,0
6.1,-73.936407,40.76023,-73.916337,40.764532,1,1.756713539284213,2012,7,5,12,0
12.1,-73.946142,40.781162,-73.965843,40.80514,2,3.1399616880985364,2010,1,3,15,0
13.7,-73.973387,40.784707,-73.98787,40.751617,1,3.8763243935317386,2011,11,2,18,0
13.7,-73.990233,40.741791,-74.009532,40.704917,1,4.410970802107173,2010,1,1,18,0
4.5,-73.989575,40.758767,-73.969325,40.76603,6,1.8870411409879788,2012,3,2,14,0
7.7,-73.967425,40.760568,-73.976065,40.776113,2,1.875424150564674,2011,11,3,9,0
22.0,-73.97845,40.736707,-73.934902,40.810442,6,8.981664512715206,2013,2,4,23,0
7.3,-73.973048,40.76212,-73.952492,40.766412,2,1.7957899471422405,2009,5,1,10,0
4.1,-73.980082,40.765167,-73.98237,40.770162,5,0.5878919800532983,2009,9,5,17,0
5.3,-73.961784,40.755718,-73.97615,40.760831,2,1.336916657398107,2012,2,3,9,0
6.5,-74.004273,40.747427,-73.986342,40.762392,1,2.2472553842563543,2009,7,3,17,0
6.5,-73.99152,40.729727,-74.006927,40.729435,1,1.2986497687496077,2014,7,3,14,0
19.0,-73.973711,40.759206,-73.951506,40.8228,1,7.3142416352368045,2014,5,4,1,0
10.0,-73.951825,40.781593,-73.98133,40.76369,1,3.1837245955393954,2014,9,5,6,0
8.0,-74.00302124,40.74802017,-74.00689697,40.72520447,1,2.557919407098295,2015,5,2,8,0
57.33,-73.776736,40.645518,-73.994633,40.719009,1,20.109037901963806,2014,6,4,14,1
6.1,-73.98113,40.747072,-73.992207,40.730563,1,2.059325327520068,2012,6,0,6,0
6.9,-73.974797,40.750455,-73.982217,40.736053,2,1.7191078788398577,2010,7,2,18,0
10.9,-73.979348,40.750788,-74.010858,40.714418,1,4.837801751455928,2009,7,1,20,0
6.1,-74.014665,40.714253,-74.01273,40.70823,2,0.689299691978333,2011,1,1,11,0
3.7,-73.980037,40.745632,-73.973706,40.748954,1,0.6487588242357817,2009,6,4,1,0
13.0,-73.97879028,40.76677704,-73.9862442,40.7458725,5,2.407775618943141,2015,6,1,9,0
8.5,-73.992338,40.730622,-73.972721,40.758221,1,3.4855586919653283,2010,2,0,12,0
13.7,-73.984891,40.769314,-73.989604,40.730931,1,4.286420087809299,2012,8,3,12,0
8.5,-74.005755,40.740463,-73.98037,40.749253,5,2.35130464507727,2011,1,6,3,0
7.5,-73.99512482,40.76010132,-73.98626709,40.77213669,1,1.5321374061126773,2015,2,3,9,0
4.9,-73.976657,40.75182,-73.990708,40.750923,1,1.1877902525171204,2010,11,1,6,0
9.7,-74.008374,40.720834,-73.977585,40.75193,1,4.322643452435361,2012,5,1,5,0
12.5,-73.986831,40.747747,-73.991409,40.715867,2,3.56582023147003,2014,10,3,1,0
5.0,-73.97712,40.745432,-73.974743,40.750415,6,0.5891560867853438,2013,5,0,15,0
7.3,-73.974914,40.751661,-73.981833,40.737164,1,1.7141408043529727,2010,6,3,10,0
37.5,-73.979551,40.757373,-73.863096,40.901391,1,18.773756027873006,2013,8,2,2,0
7.7,-73.979333,40.742212,-73.993858,40.751518,1,1.6024919482725097,2009,9,1,10,0
8.5,-73.996418,40.732352,-73.977412,40.746833,2,2.270868079374946,2014,12,6,1,0
5.7,-73.955878,40.76737,-73.967555,40.763067,1,1.09363605757414,2009,4,1,10,0
16.0,-73.981145,40.774175,-73.985245,40.729167,1,5.016563663710181,2012,11,5,21,0
37.47,-73.862687,40.768982,-73.986057,40.754168,1,10.52031622294265,2010,3,4,9,1
11.7,-73.947483,40.77117,-73.98988,40.73697,1,5.216820547908627,2009,5,2,19,0
10.1,-73.982596,40.751014,-73.999047,40.722874,1,3.4222747647531446,2010,3,4,15,0
7.3,-74.003558,40.726427,-73.981793,40.757147,5,3.8769461918170367,2010,1,2,7,0
4.5,-74.002515,40.719872,-73.994063,40.721043,1,0.724094140493877,2012,8,6,5,0
4.0,-73.98316,40.735692,-73.986872,40.739433,1,0.5204331205042156,2013,1,2,23,0
19.0,-73.982608,40.772337,-73.95504,40.745817,1,3.753311874151219,2014,3,5,12,0
8.5,-73.985613,40.762795,-73.969266,40.797898,1,4.138844778802447,2010,7,6,20,0
5.0,-74.00542,40.739482,-74.002707,40.733577,1,0.6952563314886624,2013,10,6,0,0
6.5,-74.008141,40.738943,-73.987765,40.752772,1,2.3045680887788653,2010,1,3,7,0
7.0,-73.995105,40.732125,-74.008402,40.738292,1,1.313556364781127,2014,1,3,21,0
7.3,-73.999717,40.73835,-73.992147,40.72537,2,1.5779727400121908,2009,8,4,23,0
17.3,-73.987622,40.758267,-74.007844,40.705176,1,6.144432518136857,2011,5,6,2,0
12.1,-73.995468,40.749305,-74.00689,40.708035,2,4.688859098572971,2010,12,4,18,0
10.1,-73.98665,40.739855,-74.007815,40.75004,1,2.1122881896816694,2011,12,4,11,0
19.5,-73.989002,40.73057,-73.954393,40.799867,1,8.23831534886218,2013,3,2,21,0
5.7,-73.999977,40.727231,-73.999813,40.719267,1,0.8856642343455837,2012,6,4,1,0
12.9,-74.007721,40.725855,-73.97808,40.752019,2,3.8341276960064965,2009,11,6,7,0
29.7,-73.982321,40.768729,-73.921654,40.660043,1,13.122487525126656,2009,10,5,2,0
5.3,-73.994312,40.740935,-73.984237,40.754502,2,1.7309376806477024,2011,9,2,10,0
5.5,-73.973294,40.755027,-73.979022,40.747021,1,1.0125777823539845,2014,6,4,10,0
8.1,-74.002382,40.734405,-74.01352,40.707072,1,3.1809355115811466,2011,9,5,1,0
9.3,-73.974378,40.744052,-73.979914,40.761059,1,1.9477381619315652,2012,8,0,12,0
5.0,-73.985044,40.732313,-73.975437,40.730103,1,0.8459753242810392,2013,7,4,21,0
6.5,-74.001264,40.761711,-73.988011,40.756287,3,1.2687641610417053,2013,12,1,17,0
5.3,-73.991934,40.750118,-73.98802,40.738424,1,1.341469090112928,2010,10,5,20,0
5.5,-73.985774,40.762882,-73.979744,40.775181,1,1.4588212741232125,2014,6,5,9,0
11.0,-73.969683,40.752953,-73.98777,40.737584,3,2.2895891697890076,2013,9,5,19,0
21.5,-73.9872,40.729232,-73.911368,40.776627,1,8.281020696231884,2013,5,5,0,0
5.5,-73.971052,40.757462,-73.979635,40.762667,2,0.9260446369753592,2012,12,6,11,0
6.1,-73.960214,40.77315,-73.976311,40.750413,1,2.8687965033412772,2012,7,2,17,0
10.0,-74.012982,40.706427,-73.99455,40.718375,1,2.0441510224876565,2013,1,6,10,0
11.7,-74.030417,40.807683,-74.027813,40.806813,1,0.23956612045481213,2012,4,2,20,0
10.1,-73.999853,40.738384,-74.005817,40.705487,1,3.6923467497482414,2011,5,0,13,0
6.9,-74.004222,40.722267,-73.996063,40.739343,5,2.0193937150945636,2009,8,5,23,0
7.5,-74.005955,40.717,-74.010857,40.708712,1,1.0099600329226428,2013,3,3,8,0
8.5,-74.002652,40.733857,-73.993335,40.72245,1,1.4917164497281539,2014,2,3,19,0
6.5,-73.97975,40.76513,-73.962025,40.767697,1,1.5197842585245847,2011,5,0,19,0
9.3,-73.980685,40.744708,-74.01001,40.720932,1,3.618682940041297,2011,2,1,6,0
13.5,-73.99584,40.732914,-73.982775,40.775997,1,4.915386749198424,2013,1,3,22,0
5.0,-74.004237,40.751967,-74.005022,40.74148,1,1.1679747955836208,2014,3,2,1,0
14.5,-73.959524,40.774139,-73.992576,40.748924,1,3.950992404159112,2013,4,0,8,0
4.9,-73.967191,40.802096,-73.967435,40.792891,1,1.0237553561136898,2010,6,3,12,0
5.7,-73.976844,40.758666,-73.987866,40.749311,1,1.3942805295918677,2010,5,2,15,0
3.7,-74.011739,40.704663,-74.005839,40.710507,1,0.8182877039285525,2009,2,3,10,0
4.9,-74.002975,40.749237,-73.989446,40.753319,1,1.2266905596832176,2009,5,4,13,0
4.1,-73.995058,40.744817,-74.00275,40.744548,2,0.6486957386533257,2009,11,6,16,0
9.5,-73.975461,40.741243,-73.981388,40.75914,1,2.0517298436165694,2012,9,4,8,0
12.5,-74.010452,40.720927,-73.957605,40.718007,1,4.465556054473431,2012,8,1,20,0
4.1,-73.977533,40.746435,-73.978513,40.74966,1,0.3679835693101664,2010,10,1,16,0
7.0,-74.006758,40.72962,-73.996252,40.748297,1,2.257549193439899,2013,3,4,21,0
8.5,-73.985059,40.727423,-73.995534,40.735666,2,1.2724609045608566,2013,3,5,12,0
6.9,-73.967664,40.771786,-73.976822,40.759771,2,1.5426474724905959,2011,10,5,15,0
10.1,-73.965292,40.766492,-73.991095,40.751052,2,2.7696144018115754,2012,1,1,11,0
8.1,-73.985378,40.723558,-73.979093,40.750142,1,3.003061786195949,2011,7,2,7,0
5.3,-73.994349,40.722509,-73.988383,40.723458,1,0.5137190967197895,2012,8,5,18,0
8.5,-73.954566,40.719553,-73.94927,40.720892,1,0.47050034988161377,2014,6,0,7,0
10.0,-73.987495,40.74984,-73.97383,40.750295,1,1.1522139871025332,2013,3,0,14,0
10.5,-73.9826889,40.73786545,-74.00634766,40.72651291,1,2.3595550157330947,2015,4,2,13,0
7.7,-73.982618,40.766742,-73.990478,40.751458,2,1.8238901986447116,2009,6,4,14,0
6.0,-74.00834,40.725932,-73.99982,40.727127,1,0.7301486345360417,2013,5,5,2,0
33.7,-73.965719,40.791979,-73.976374,40.686215,1,11.794631914428173,2011,3,3,17,0
4.5,-73.99679,40.747578,-73.996645,40.758102,5,1.1702791463842754,2009,5,6,13,0
15.7,-73.997272,40.750477,-73.955004,40.771815,1,4.2781809891280105,2011,11,2,13,0
5.7,-73.964303,40.756422,-73.952098,40.773292,1,2.139017880313044,2009,12,1,15,0
6.9,-73.951812,40.769173,-73.969237,40.757735,1,1.941975285154885,2009,3,4,7,0
10.0,-74.000448,40.747704,-73.965471,40.759391,1,3.2200879993819402,2014,1,4,6,0
16.0,-73.95362854,40.76710892,-73.90546417,40.74377823,1,4.81546047899345,2015,4,1,22,0
23.7,-73.962734,40.804368,-74.01389,40.7024,3,12.129522067315706,2010,2,2,12,0
25.7,-73.862765,40.770908,-73.989013,40.688776,1,14.020449035175474,2012,6,6,12,1
8.0,-73.91853,40.74333,-73.946696,40.749438,1,2.4680497321622226,2014,12,2,5,0
10.5,-74.005734,40.743641,-74.006287,40.70833,2,3.9266805789984933,2010,1,0,2,0
5.5,-74.00164795,40.74094009,-74.00572968,40.75017548,1,1.082968125132097,2015,3,0,10,0
10.0,-73.96003723,40.78062439,-73.97175598,40.76593399,1,1.9084317627142875,2015,3,0,16,0
4.9,-73.981878,40.778722,-73.987787,40.771163,3,0.9767578109942828,2012,8,6,14,0
18.1,-73.998515,40.747095,-73.967875,40.69529,5,6.312711333457696,2012,8,4,23,0
21.5,-73.975285,40.735602,-73.974022,40.795592,1,6.671431640086216,2013,8,5,3,0
5.7,-74.002502,40.726697,-73.993987,40.745091,1,2.167496833993044,2010,2,0,22,0
17.0,-74.013402,40.714062,-73.988897,40.758532,3,5.3585685381251675,2014,5,4,16,0
16.5,-73.874958,40.774058,-73.81254,40.713205,1,8.569552634028197,2012,2,1,15,1
6.9,-73.983467,40.726277,-73.982605,40.739737,1,1.4984450018244408,2012,6,2,11,0
11.0,-73.989439,40.776503,-73.966752,40.769882,1,2.04737703722574,2014,9,1,7,0
9.7,-73.991901,40.73117,-73.992289,40.749283,1,2.014338963317531,2011,6,4,10,0
10.0,-73.95859528,40.76418304,-73.96001434,40.77925873,1,1.6805941169940493,2015,5,2,12,0
4.9,-73.977043,40.795833,-73.989055,40.795602,3,1.0114896251797503,2011,1,0,11,0
7.7,-73.99238,40.734704,-73.990077,40.756641,1,2.446986403749231,2009,8,3,20,0
7.7,-73.996127,40.75846,-73.999807,40.753539,1,0.628884587212238,2012,7,3,20,0
6.1,-73.955713,40.763913,-73.991062,40.742445,1,3.816319514917895,2010,9,5,8,0
10.1,-73.986885,40.76093,-73.951085,40.782612,5,3.860188600135882,2012,7,6,3,0
7.7,-73.992168,40.721211,-74.001862,40.736316,1,1.8677020367157384,2009,5,5,17,0
20.0,-73.988212,40.7646,-73.940585,40.84888,2,10.192822034325864,2014,7,2,4,0
16.5,-73.978385,40.762942,-73.987015,40.72091,6,4.72995828903444,2014,8,1,21,0
5.5,-74.008418,40.734875,-74.003572,40.725255,2,1.144983266029886,2013,8,4,19,0
12.1,-74.001532,40.732103,-73.960319,40.763751,1,4.94341211560744,2011,6,2,0,0
7.7,-73.999193,40.734143,-73.985447,40.752897,1,2.385317493719647,2012,8,3,12,0
13.3,-73.982218,40.771385,-73.955748,40.745976,1,3.5990499119217834,2011,1,5,1,0
6.0,-73.968735,40.678386,-73.977669,40.663718,1,1.7966359767670328,2013,11,5,21,0
5.5,-73.968822,40.75764,-73.979761,40.757928,1,0.9219212212477702,2014,10,0,20,0
17.7,-73.978966,40.744725,-73.938106,40.713886,1,4.859354197162486,2012,4,0,17,0
6.9,-73.9833,40.7414,-74.0044,40.7417,2,1.7779475922607997,2011,11,5,17,0
8.5,-73.97257,40.759172,-73.955643,40.76603,2,1.6167563571176653,2014,5,1,15,0
14.0,-73.978492,40.750282,-73.970188,40.789105,2,4.373193825958535,2013,2,0,18,0
11.7,-73.982105,40.778682,-73.985045,40.739622,1,4.350327016467497,2012,8,1,19,0
16.5,-74.005908,40.708587,-73.954925,40.765268,1,7.627236838731568,2010,5,4,7,0
5.5,-73.983598,40.738008,-73.976172,40.74856,1,1.3296948794203678,2013,3,1,9,0
6.5,-73.966277,40.764859,-73.984789,40.739597,1,3.2128007857349123,2011,6,4,4,0
4.1,-73.98444,40.761075,-73.976288,40.763482,1,0.7368999493036966,2009,11,4,21,0
5.5,-73.978345,40.76402,-73.96392,40.757882,3,1.393508725557734,2013,7,0,21,0
8.5,-73.969177,40.757551,-73.977764,40.763169,1,0.955671724377883,2014,11,4,19,0
5.0,-73.98070526,40.76496506,-73.98619843,40.75588608,1,1.1105026462330208,2015,1,4,7,0
11.7,-73.96856,40.767347,-74.006227,40.733182,2,4.94973360637496,2011,7,5,21,0
12.9,-73.991405,40.69607,-73.995748,40.740842,1,4.99185599788375,2011,3,6,0,0
6.0,-73.982636,40.757145,-73.975108,40.756003,1,0.6466667377808509,2014,7,1,15,0
16.0,-73.975743,40.756817,-74.001692,40.719832,1,4.657547813544361,2013,12,5,12,0
6.9,-73.984135,40.737225,-73.980687,40.757867,1,2.3135911583386632,2010,3,0,6,0
10.5,-73.971254,40.782857,-73.977721,40.75579,1,3.0585890877873982,2011,4,1,15,0
10.0,-73.983478,40.767955,-73.969045,40.790737,1,2.8096582427651575,2014,4,4,21,0
36.0,-73.962142,40.680555,-73.776342,40.645679,1,16.144423244235895,2012,9,2,18,1
12.0,-73.999086,40.73973,-73.975782,40.755241,1,2.6131725584248833,2013,9,4,19,0
25.7,-73.935962,40.806365,-73.852515,40.872922,2,10.200511289055525,2012,9,6,3,0
8.1,-73.970455,40.799142,-73.95503,40.787395,1,1.8418250117103023,2012,5,3,9,0
5.7,-73.991017,40.734997,-73.992288,40.74916,1,1.5784898224135961,2010,7,6,16,0
12.9,-73.973569,40.792419,-73.940528,40.845458,1,6.520207479611773,2009,7,0,4,0
6.0,-73.99276733,40.72429657,-74.00606537,40.73152161,2,1.3788023636889992,2015,2,4,14,0
5.3,-73.989865,40.757115,-73.983079,40.772198,1,1.771853499865182,2012,4,0,10,0
11.3,-73.989246,40.739684,-73.96271,40.772978,1,4.324516051166294,2009,5,5,12,0
4.9,-73.987643,40.776225,-73.980739,40.76577,1,1.2998160868325814,2011,3,1,8,0
22.0,-73.96187592,40.79561615,-73.99207306,40.73804855,1,6.8878847827518515,2015,2,1,9,0
9.3,-73.959578,40.782707,-73.98228,40.768017,5,2.5144561626120185,2011,5,6,14,0
14.9,-74.00526,40.74108,-73.995822,40.682527,5,6.559212913401911,2009,12,1,23,0
9.7,-73.978877,40.720184,-74.004385,40.741676,1,3.2141603655122255,2012,5,3,9,0
4.1,-74.00888,40.713255,-74.009378,40.719645,1,0.7117741275039474,2011,3,2,11,0
8.9,-73.987609,40.74143,-73.982785,40.762804,1,2.4111674340193887,2010,2,3,10,0
9.0,-74.012288,40.701394,-73.997107,40.722165,1,2.6403823161051294,2014,2,5,9,0
8.9,-74.015602,40.714668,-73.999688,40.738868,1,3.006555391834878,2010,8,1,19,0
7.3,-73.968347,40.832228,-73.954847,40.833925,1,1.1513510214485814,2011,12,2,14,0
10.9,-73.98726,40.744713,-73.961008,40.772445,2,3.794465914410548,2009,12,4,13,0
13.7,-73.996887,40.720198,-73.971995,40.67223,1,5.731774570658897,2009,4,2,23,0
7.5,-74.008477,40.720557,-73.997263,40.725572,1,1.0972825848699763,2014,5,2,16,0
6.1,-73.96884201,40.76576939,-73.98196554,40.77391333,1,1.4287863444375624,2011,3,1,20,0
6.5,-73.992557,40.714019,-73.979082,40.747003,1,3.8393861681817696,2011,3,0,17,0
14.5,-73.957828,40.772228,-74.005852,40.737132,1,5.620726774112392,2009,7,4,23,0
57.33,-73.99122,40.754664,-73.776311,40.645212,1,21.8253577129893,2013,9,0,9,1
7.7,-73.997339,40.741876,-73.998192,40.720942,3,2.3288639732138265,2009,11,3,0,0
7.3,-73.980047,40.785857,-73.997971,40.760697,1,3.1788424856431554,2010,1,2,6,0
8.5,-73.996418,40.71926,-74.012234,40.707533,1,1.8647639383368804,2009,7,0,15,0
7.3,-73.965795,40.759832,-73.983463,40.736785,1,2.963553176180463,2009,2,3,8,0
49.8,-73.95157,40.741542,-73.991843,40.744987,1,3.414392195053453,2010,12,4,17,0
9.5,-73.97481,40.75839,-73.96163,40.778796,2,2.5259695102002695,2012,10,4,11,0
10.5,-73.962595,40.767283,-73.984641,40.741711,1,3.3961306499287875,2009,3,3,9,0
